업종코드,업종명,기준분기,매출금액,매출건수,남성매출,여성매출,연령10,연령20,연령30,연령40,연령50,연령60이상,주중매출,주말매출
CS300007,육류판매,20244,728333138829,15803943,299508507325,384682685564,291090166,17227641869,73581743270,113959876628,159552420182,319578420752,550034943298,178298195531
CS300007,육류판매,20251,806134003594,15660837,333386655394,418470371094,171957724,13620105470,64713151075,116422168419,180831726014,376096180691,597806101846,208327901748
CS300007,육류판매,20252,711699209153,15224433,303397724923,375499085178,249841528,14145782957,64875668548,114212979218,166321529036,319092095521,542351461425,169347747730
CS300007,육류판매,20253,785626598679,15454782,331325128410,402180290401,331375977,15115685902,69924085908,119989150690,167674155258,360470965074,601198733871,184427864807
CS300007,육류판매,20254,899624155583,17197727,387303289921,462911207738,393710187,17979213044,87303855992,126783003016,213274220130,404480495304,672907695882,226716459702
CS300007,육류판매,20261,896640975725,16766332,371210574587,470031684182,154103817,12632292835,71308494316,124039113313,192338698148,440769556371,654769069825,241871905900
CS300019,의료기기,20211,231218453560,617145,169293172634,51050813083,5042558,2857958232,15981516954,53537407746,79414198159,68546394931,221863826726,9354626834
CS300019,의료기기,20212,247132923314,659605,172678081464,61924075143,19519897,4130654109,18846673313,59507560489,79276509768,72821239031,236179659202,10953264112
CS300019,의료기기,20213,241362351174,690708,175915490890,52015399967,17180457,3703453156,13421551618,54772282813,79478213142,76538209688,230588926966,10773424208
CS300019,의료기기,20214,260722578555,687762,190934655224,56767523507,138170727,3642602411,22499177210,67483251267,81188078008,72750899109,248651361036,12071217519
CS300019,의료기기,20221,234801555403,620899,161231386152,56161320970,28539991,3394041656,9485810183,58664562257,68165940325,77653812715,223965963009,10835592394
CS300019,의료기기,20222,255492721646,646649,177647139018,64805710959,18347166,3987001103,16254878010,68049150858,76464341169,77679131672,239998194323,15494527323
CS300019,의료기기,20223,251329893242,676123,176365814949,63500088816,7982948,4632988052,14555534010,77246911830,73811632126,69610854802,238276240878,13053652364
CS300019,의료기기,20224,266852554052,661584,192731324808,66081509855,401293551,2678956831,21823132719,72695889149,82147881297,79321200725,255905401964,10947152088
CS300019,의료기기,20231,245981157106,660876,178151742228,59746979061,3329124,2352653724,16702934883,58178468698,72287650702,88373684151,236720724882,9260432224
CS300019,의료기기,20232,257059852108,646949,187496270662,58484570846,461805,2252210961,21365826948,67317133072,72708499876,82336463218,245067498049,11992354059
CS300019,의료기기,20233,237200957117,637053,169164887839,57495487668,83254815,2820471834,20447690951,57285002090,70224732546,75799223268,224885680032,12315277085
CS300019,의료기기,20234,261153975653,610477,181602178134,65549205002,21566525,3597245222,29321745443,61736895189,75021304274,77452626469,252892059519,8261916134
CS300019,의료기기,20241,273170372464,593817,198227234377,65062052204,7989888,2041523172,20658601510,60656871022,88336034490,91588266499,260775000745,12395371719
CS300019,의료기기,20242,292542850378,591659,214032915227,65512141250,25359164,2477803076,22811042422,62233817177,93001760087,98995274534,278807800592,13735049786
CS300019,의료기기,20243,277822871612,582404,195680106925,64797005935,11846584,2455330731,15223756247,70734656703,90997894103,81294952556,260723111732,17099759880
CS300019,의료기기,20244,253948377492,555868,171123315306,66620890824,1286970,2664248625,13639163953,68879182411,75140502940,77419821236,245542542534,8405834958
CS300019,의료기기,20251,242320879011,532830,161125803110,63248483050,3919782,2464014414,16499966033,62284403739,65852692910,77269289281,229657538412,12663340599
CS300019,의료기기,20252,241884039050,528384,171759882209,54764166300,2045249,2384205393,20623078581,54792803732,75789384770,72932530792,227750894701,14133144349
CS300019,의료기기,20253,291396515806,581673,199260095319,64182195188,31154425,4920964132,39426263030,66271969871,73060540728,79731398323,279012088528,12384427278
CS300019,의료기기,20254,260619215322,520178,177483342771,64446153119,71675200,3007722955,50136542887,52694221527,64197567212,71823060168,251550952941,9068262381
CS300019,의료기기,20261,254712559775,501085,174276858283,63782538646,2209210,3316908236,12497263665,74557634690,63710547282,83974828966,242107398138,12605161637
CS300018,의약품,20211,1432289857085,61563374,720415192723,654627332613,1792792465,78569018810,182029404284,285804857948,382098356830,444748095047,1274005556060,158284301025
CS300018,의약품,20212,1525665979314,71602208,764760392532,698518233498,2451967947,88965473613,210500335087,311834832828,383658425964,465867059549,1359737750703,165928228611
CS300018,의약품,20213,1609543288043,75115368,797883642605,741527468657,2870495183,102770996249,215776885397,333066269894,396415078184,488587244662,1432954063100,176589224943
CS300018,의약품,20214,1595639706395,75228876,798633764039,716878745543,3197437046,98319772436,218411812900,329293221638,371720355062,494569911761,1433115361468,162524344927
CS300018,의약품,20221,1790940675510,82720014,869958309189,825911021463,2714645679,108384832676,248683696491,358413355662,428421697567,549251101199,1576589064042,214351611468
CS300018,의약품,20222,1598302284182,74042690,789659166126,742037572799,2577323837,87327769387,212696908566,320675448386,381241749653,527177476404,1421038143247,177264140935
CS300018,의약품,20223,1669093422822,79418796,812603260553,782709040243,3052158102,98703018086,226478550193,334554483341,406695258523,525828832550,1498364491718,170728931104
CS300018,의약품,20224,1664485052843,81923034,823014721193,764638101541,3312961938,95775293687,227422988374,331921862566,388796747548,540422877290,1471331237095,193153815748
CS300018,의약품,20231,1610368825694,76701919,810201153435,730531359417,2150618191,79597932695,222566009324,301516790728,377597278444,557303881896,1449973392930,160395432764
CS300018,의약품,20232,1718675255920,85485974,860155558282,772224568587,2972786567,88536889591,243212693364,329751767584,387990113318,579915874468,1541357787683,177317468237
CS300018,의약품,20233,1646695330157,81766345,851993278414,763817897055,2903525315,90410584440,244406987158,322506975469,386389621616,569193479937,1457747480812,188947849345
CS300018,의약품,20234,1701739382134,87515291,890574608839,786550959942,3400564294,92190276383,254587435867,330070477118,407256783741,589640526565,1505738072696,196001309438
CS300018,의약품,20241,1667087802198,80147090,883738127919,765141394875,1862804706,73209150184,241114351835,306738514690,423700858723,602256050157,1481254221232,185833580966
CS300018,의약품,20242,1673038577511,81587704,873874939956,784465922275,2425754276,77080130472,244898025213,314942646862,417763093156,601231341627,1484880919389,188157658122
CS300018,의약품,20243,1693752774379,80003167,887634298782,777374459563,2568866749,81911412342,240507964331,324638279562,413771627887,601610761363,1499145266747,194607507632
CS300018,의약품,20244,1722506122637,82078020,909018807165,761821868385,2947982248,81263722850,248257534200,330825297865,398727480758,608818657472,1532454796135,190051326502
CS300018,의약품,20251,1712116120217,75108776,888236731841,740618993175,1715478452,65639847599,214948496279,323299794955,376145486138,647106610497,1522743308574,189372811643
CS300018,의약품,20252,1751594075732,75234271,891529440524,768114408479,2193515160,71622879528,219262632573,327942147011,378110477873,660512197347,1560836239499,190757836233
CS300018,의약품,20253,1792240506318,73837077,899276688282,770748390405,2384530203,77119312348,226651718165,327577112113,388760817708,647531586858,1601419125358,190821380960
CS300018,의약품,20254,1770442134124,77559340,912554238502,791237723375,2625673121,78762003296,229191178590,347495025725,386562369032,659167882145,1566413734835,204028399289
CS300018,의약품,20261,1737132945369,74583791,901194124525,786471193482,1466995737,66799081002,225062250608,329757151617,386188461785,678391378959,1519688883271,217444062098
CS300035,인테리어,20211,49820682992,1014369,23434434261,17346226594,36447997,1824132078,4736953258,8267447941,11144735215,14771026754,39603656237,10217026755
CS300035,인테리어,20212,64641068487,1028011,30359591554,20594531413,49443210,1660618821,5683590784,11153142273,14611032866,17796295008,54977429628,9663638859
CS300035,인테리어,20213,58676559830,980306,30180670659,17586157774,45941345,2865063103,4921447564,8707512557,14463526406,16763337470,48541286909,10135272921
CS300035,인테리어,20214,56277051270,990054,25156189682,18610788816,24812178,1568523973,4419225177,8186325925,13903462615,15658029534,46929860962,9347190308
CS300035,인테리어,20221,49707552406,803961,22552271805,15741217301,98272156,2012068597,4528331896,9757513830,10317311126,11566524780,40775282960,8932269446
CS300035,인테리어,20222,59830063774,942319,27510070039,16949473160,45379311,1601881998,4002206534,7849415664,13555907933,17404751747,49432783333,10397280441
CS300035,인테리어,20223,59457581563,949533,30413538135,17322890370,23096953,1967699135,5842286689,9369819362,15348391961,15185134390,50222814110,9234767453
CS300035,인테리어,20224,60749987227,877315,28313083266,16239323871,68613628,2606734652,4412966578,8947123284,11610099603,16906774047,49043568126,11706419101
CS300035,인테리어,20231,45221242788,786429,23313556610,12160282979,37383073,1117525053,3762440316,8560159979,11655977771,10340499458,38438415477,6782827311
CS300035,인테리어,20232,58141520118,915817,28400152231,15192399435,122040497,1651242157,4849352601,8370956380,11803156845,16796333334,48849864345,9291655773
CS300035,인테리어,20233,54033893496,825140,24714291018,16631877951,42402960,1306651543,3720896030,7790516427,15094620165,13391081842,45208884048,8825009448
CS300035,인테리어,20234,56982881522,1022421,29682907246,15476586702,27855948,2245641253,4170625555,8727102362,15091462774,14896900847,46324435661,10658445861
CS300035,인테리어,20241,45204034229,1214689,22758397631,14428398144,36807106,1591856529,4449998230,7152147316,9123488112,14832498486,36818342244,8385691985
CS300035,인테리어,20242,61081520828,883487,29451214984,21506479214,27069254,1102163645,7610435459,8226796717,15334177924,18656818364,52189665487,8891855341
CS300035,인테리어,20243,48412697845,857577,23025129518,15161318866,82112358,1056677127,4741231002,6925771492,11348837671,14031527805,39993532114,8419165731
CS300035,인테리어,20244,55647728929,887151,27239173096,16551999208,156649009,1535749310,6314939479,6890011300,13319572913,15574250297,46007997287,9639731642
CS300035,인테리어,20251,42449075451,760619,20242704604,13299835636,71280190,552202034,3693674064,5947545475,9017626538,14259303073,36034335558,6414739893
CS300035,인테리어,20252,58339234766,944374,30354381004,16796802631,105102842,1064514653,3931258490,7684123581,13279162242,21087021816,50060175017,8279059749
CS300035,인테리어,20253,57601968922,901129,24166646397,21687676810,53340889,1268394179,5352940699,8459387018,11819308083,18900148658,48887822242,8714146680
CS300035,인테리어,20254,66896116715,846742,30905153472,22328089938,12691062,973922577,5534293859,10515085527,12136612716,24060822712,58023819524,8872297191
CS300035,인테리어,20261,50286179390,790461,23099944361,19870067691,8605812,1056439156,4935240933,6937038336,11097490262,18935466237,42338138290,7948041100
CS200001,일반교습학원,20211,676565893738,2135571,290558912211,383100021511,1235849067,5039834297,35817985667,426716997265,187690020093,17158023680,539345617228,137220276510
CS200001,일반교습학원,20212,712730132352,2281549,304871196192,404785990654,1573709160,6772848181,47899492516,453506306425,181723300911,18181529650,563033198864,149696933488
CS200001,일반교습학원,20213,778486018936,2469821,343682601267,432512707476,1797270309,6477065438,49741649265,496585129457,202747095508,18844812857,617992725366,160493293570
CS200001,일반교습학원,20214,722372840931,2385454,309565164225,409235706548,1629616629,7395491669,53296095661,480246521995,159367741704,16865511018,581371467314,141001373617
CS200001,일반교습학원,20221,749678618188,2365894,326597298709,420765453811,924607169,5092786489,38485749017,472315892605,211161782051,19381935192,598778777623,150899840565
